order_id,product_id,product_name,category,quantity,unit_price,total_revenue,order_date,ship_date,delivery_date,lead_time_days,supplier_id,supplier_name,country,warehouse_id,inventory_level,reorder_point,status
ORD-04223,P008,Safety Helmet,Safety,129,1471.96,189882.84,2023-07-25,2023-08-03,2023-09-05,33,S003,EuroComponents AG,France,WH-North,3569,84,pending
ORD-04224,P003,Hydraulic Valve,Machinery,331,54.64,18085.84,2023-09-15,2023-09-24,2023-10-18,24,S004,NorthAm Industrial,USA,WH-South,1083,369,delivered
ORD-04225,P008,Safety Helmet,Safety,204,696.69,142124.76,2023-10-03,2023-10-05,2023-11-03,29,S004,NorthAm Industrial,USA,WH-South,6171,89,delivered
ORD-04226,P006,Sensor Unit,Electronics,66,2117.9,139781.4,2023-09-12,2023-09-15,2023-09-27,12,S002,PacificParts Ltd.,China,WH-West,4287,499,pending
ORD-04227,P008,Safety Helmet,Safety,271,1729.02,468564.42,2023-01-03,2023-01-08,2023-01-17,9,S001,TechSupply Co.,Germany,WH-Central,2749,348,delivered
ORD-04228,P008,Safety Helmet,Safety,308,2199.91,677572.28,2023-10-07,2023-10-16,2023-10-21,5,S001,TechSupply Co.,Germany,WH-Central,4113,176,shipped
ORD-04229,P008,Safety Helmet,Safety,458,1007.62,461489.96,2024-10-25,2024-10-28,2024-11-07,10,S003,EuroComponents AG,France,WH-Central,1801,299,shipped
ORD-04230,P010,Packing Foam,Packaging,264,1356.89,358218.96,2024-06-17,2024-06-23,2024-06-27,4,S002,PacificParts Ltd.,China,WH-North,9711,361,shipped
ORD-04231,P001,Industrial Pump,Machinery,99,545.49,54003.51,2023-05-04,2023-05-05,2023-05-25,20,S003,EuroComponents AG,France,WH-Central,412,224,delivered
ORD-04232,P001,Industrial Pump,Machinery,486,1776.96,863602.56,2023-02-19,2023-02-26,2023-03-22,24,S005,AsiaManufact Inc.,Japan,WH-North,5591,378,shipped
ORD-04233,P009,Forklift Battery,Energy,399,593.6,236846.4,2024-10-11,2024-10-13,2024-10-27,14,S004,NorthAm Industrial,USA,WH-Central,1122,99,shipped
ORD-04234,P007,Aluminium Rod,Metal Parts,83,2281.91,189398.53,2023-01-23,2023-01-25,2023-02-05,11,S004,NorthAm Industrial,USA,WH-Central,4761,270,delivered
ORD-04235,P008,Safety Helmet,Safety,290,1311.6,380364.0,2023-04-28,2023-05-04,2023-05-16,12,S004,NorthAm Industrial,USA,WH-East,3115,253,delivered
ORD-04236,P003,Hydraulic Valve,Machinery,422,1402.2,591728.4,2023-10-01,2023-10-10,2023-11-21,42,S001,TechSupply Co.,Germany,WH-West,4316,349,pending
ORD-04237,P006,Sensor Unit,Electronics,77,6.22,478.94,2024-02-03,2024-02-13,2024-02-16,3,S005,AsiaManufact Inc.,Japan,WH-North,3671,90,pending
ORD-04238,P005,Conveyor Belt,Machinery,367,2254.26,827313.42,2024-12-04,2024-12-12,2025-01-06,25,S004,NorthAm Industrial,USA,WH-East,1965,438,delivered
ORD-04239,P007,Aluminium Rod,Metal Parts,109,61.64,6718.76,2024-06-08,2024-06-10,2024-07-23,43,S004,NorthAm Industrial,USA,WH-East,9415,369,delivered
ORD-04240,P006,Sensor Unit,Electronics,149,1624.87,242105.63,2024-05-28,2024-06-04,2024-07-13,39,S001,TechSupply Co.,Germany,WH-East,6519,188,delivered
ORD-04241,P006,Sensor Unit,Electronics,98,1986.8,194706.4,2024-12-24,2024-12-30,2025-02-07,39,S001,TechSupply Co.,Germany,WH-Central,2132,443,delivered
ORD-04242,P003,Hydraulic Valve,Machinery,470,1225.55,576008.5,2023-06-01,2023-06-10,2023-06-30,20,S002,PacificParts Ltd.,China,WH-North,4172,98,delivered
ORD-04243,P003,Hydraulic Valve,Machinery,418,2100.26,877908.68,2024-11-16,2024-11-22,2024-12-31,39,S004,NorthAm Industrial,USA,WH-North,5948,300,returned
ORD-04244,P005,Conveyor Belt,Machinery,438,1262.48,552966.24,2024-05-31,2024-06-06,2024-06-09,3,S003,EuroComponents AG,France,WH-Central,9447,175,delivered
ORD-04245,P005,Conveyor Belt,Machinery,431,356.19,153517.89,2023-10-05,2023-10-10,2023-11-22,43,S001,TechSupply Co.,Germany,WH-Central,7763,313,delivered
ORD-04246,P009,Forklift Battery,Energy,89,42.87,3815.43,2024-06-06,2024-06-16,2024-06-26,10,S003,EuroComponents AG,France,WH-Central,6276,240,delivered
ORD-04247,P007,Aluminium Rod,Metal Parts,415,359.47,149180.05,2024-11-11,2024-11-18,2024-12-29,41,S005,AsiaManufact Inc.,Japan,WH-South,7511,273,delivered
ORD-04248,P003,Hydraulic Valve,Machinery,241,854.44,205920.04,2023-08-30,2023-09-02,2023-09-10,8,S002,PacificParts Ltd.,China,WH-South,4166,112,delivered
ORD-04249,P009,Forklift Battery,Energy,326,2475.36,806967.36,2024-12-21,2024-12-27,2025-01-21,25,S002,PacificParts Ltd.,China,WH-Central,9191,470,shipped
ORD-04250,P001,Industrial Pump,Machinery,255,206.26,52596.3,2023-01-19,2023-01-27,2023-02-04,8,S002,PacificParts Ltd.,China,WH-South,438,265,returned
ORD-04251,P003,Hydraulic Valve,Machinery,339,1897.21,643154.19,2023-01-19,2023-01-26,2023-02-06,11,S005,AsiaManufact Inc.,Japan,WH-East,4690,186,delivered
ORD-04252,P008,Safety Helmet,Safety,357,620.54,221532.78,2023-10-12,2023-10-17,2023-10-26,9,S002,PacificParts Ltd.,China,WH-East,1199,65,shipped
ORD-04253,P004,Circuit Board,Electronics,430,1659.13,713425.9,2023-05-07,2023-05-14,2023-06-19,36,S002,PacificParts Ltd.,China,WH-South,6995,289,shipped
ORD-04254,P010,Packing Foam,Packaging,247,1616.52,399280.44,2024-05-13,2024-05-21,2024-06-09,19,S001,TechSupply Co.,Germany,WH-West,2224,434,delivered
ORD-04255,P001,Industrial Pump,Machinery,283,580.0,164140.0,2023-03-04,2023-03-05,2023-03-26,21,S001,TechSupply Co.,Germany,WH-North,4101,176,shipped
ORD-04256,P008,Safety Helmet,Safety,229,1174.59,268981.11,2023-03-28,2023-04-06,2023-05-20,44,S005,AsiaManufact Inc.,Japan,WH-South,7793,452,delivered
ORD-04257,P010,Packing Foam,Packaging,167,533.3,89061.1,2023-10-17,2023-10-20,2023-11-01,12,S003,EuroComponents AG,France,WH-South,3702,365,delivered
ORD-04258,P003,Hydraulic Valve,Machinery,395,457.74,180807.3,2024-05-19,2024-05-27,2024-06-29,33,S002,PacificParts Ltd.,China,WH-East,7474,179,delivered
ORD-04259,P006,Sensor Unit,Electronics,270,2193.77,592317.9,2023-04-20,2023-04-29,2023-06-13,45,S004,NorthAm Industrial,USA,WH-East,3058,97,delivered
ORD-04260,P002,Steel Bracket,Metal Parts,98,1330.46,130385.08,2023-02-05,2023-02-12,2023-03-01,17,S003,EuroComponents AG,France,WH-Central,9542,473,delivered
ORD-04261,P007,Aluminium Rod,Metal Parts,416,1960.51,815572.16,2024-06-01,2024-06-04,2024-06-26,22,S005,AsiaManufact Inc.,Japan,WH-West,4675,286,delivered
ORD-04262,P006,Sensor Unit,Electronics,160,1120.45,179272.0,2024-11-10,2024-11-20,2024-12-25,35,S005,AsiaManufact Inc.,Japan,WH-Central,7779,78,delivered
ORD-04263,P007,Aluminium Rod,Metal Parts,124,331.35,41087.4,2023-07-01,2023-07-07,2023-08-12,36,S005,AsiaManufact Inc.,Japan,WH-South,894,126,shipped
ORD-04264,P006,Sensor Unit,Electronics,304,2375.89,722270.56,2024-03-05,2024-03-13,2024-04-27,45,S003,EuroComponents AG,France,WH-West,6742,432,delivered
ORD-04265,P008,Safety Helmet,Safety,265,1969.55,521930.75,2023-03-11,2023-03-21,2023-04-26,36,S004,NorthAm Industrial,USA,WH-Central,3526,417,shipped
ORD-04266,P007,Aluminium Rod,Metal Parts,400,1594.85,637940.0,2023-11-30,2023-12-05,2024-01-16,42,S001,TechSupply Co.,Germany,WH-South,9597,119,pending
ORD-04267,P002,Steel Bracket,Metal Parts,488,1583.23,772616.24,2024-03-24,2024-03-28,2024-04-11,14,S001,TechSupply Co.,Germany,WH-Central,846,94,delivered
ORD-04268,P010,Packing Foam,Packaging,71,1005.57,71395.47,2024-05-14,2024-05-21,2024-06-29,39,S003,EuroComponents AG,France,WH-West,3222,308,delivered
ORD-04269,P010,Packing Foam,Packaging,348,1164.59,405277.32,2024-07-30,2024-08-07,2024-09-18,42,S004,NorthAm Industrial,USA,WH-East,1407,412,delivered
ORD-04270,P008,Safety Helmet,Safety,282,1796.66,506658.12,2023-05-19,2023-05-20,2023-05-24,4,S005,AsiaManufact Inc.,Japan,WH-South,2020,61,pending
ORD-04271,P001,Industrial Pump,Machinery,306,148.98,45587.88,2024-02-22,2024-02-29,2024-04-14,45,S001,TechSupply Co.,Germany,WH-East,2985,213,delivered
ORD-04272,P002,Steel Bracket,Metal Parts,444,1458.81,647711.64,2023-12-15,2023-12-20,2023-12-29,9,S003,EuroComponents AG,France,WH-West,700,339,delivered
ORD-04273,P007,Aluminium Rod,Metal Parts,5,8.9,44.5,2024-11-17,2024-11-26,2024-11-29,3,S004,NorthAm Industrial,USA,WH-North,4344,373,shipped
ORD-04274,P006,Sensor Unit,Electronics,248,2145.23,532017.04,2023-10-07,2023-10-10,2023-10-23,13,S005,AsiaManufact Inc.,Japan,WH-West,4800,498,returned
ORD-04275,P010,Packing Foam,Packaging,153,2041.2,312303.6,2024-11-06,2024-11-16,2024-11-27,11,S004,NorthAm Industrial,USA,WH-West,3250,486,delivered
ORD-04276,P001,Industrial Pump,Machinery,381,833.06,317395.86,2024-08-23,2024-08-26,2024-09-27,32,S003,EuroComponents AG,France,WH-North,2949,384,delivered
ORD-04277,P004,Circuit Board,Electronics,484,1082.89,524118.76,2023-08-29,2023-09-02,2023-09-25,23,S003,EuroComponents AG,France,WH-South,6113,395,pending
ORD-04278,P008,Safety Helmet,Safety,410,2083.28,854144.8,2023-09-14,2023-09-21,2023-10-02,11,S004,NorthAm Industrial,USA,WH-West,5485,322,delivered
ORD-04279,P008,Safety Helmet,Safety,363,1619.4,587842.2,2023-03-13,2023-03-18,2023-03-21,3,S003,EuroComponents AG,France,WH-North,7169,356,delivered
ORD-04280,P002,Steel Bracket,Metal Parts,445,1277.46,568469.7,2024-05-03,2024-05-06,2024-05-13,7,S003,EuroComponents AG,France,WH-North,6765,93,delivered
ORD-04281,P010,Packing Foam,Packaging,455,1771.42,805996.1,2023-09-28,2023-10-05,2023-11-02,28,S005,AsiaManufact Inc.,Japan,WH-North,6755,359,delivered
ORD-04282,P008,Safety Helmet,Safety,385,2339.65,900765.25,2023-04-03,2023-04-05,2023-05-07,32,S003,EuroComponents AG,France,WH-West,4748,443,delivered
ORD-04283,P004,Circuit Board,Electronics,112,388.33,43492.96,2024-11-03,2024-11-04,2024-11-22,18,S003,EuroComponents AG,France,WH-West,3231,248,delivered
ORD-04284,P010,Packing Foam,Packaging,373,1841.14,686745.22,2023-11-30,2023-12-08,2024-01-14,37,S003,EuroComponents AG,France,WH-South,6221,300,returned
ORD-04285,P004,Circuit Board,Electronics,339,1250.55,423936.45,2024-07-27,2024-07-28,2024-08-05,8,S003,EuroComponents AG,France,WH-North,8562,402,delivered
ORD-04286,P004,Circuit Board,Electronics,384,1697.68,651909.12,2024-01-31,2024-02-07,2024-02-27,20,S005,AsiaManufact Inc.,Japan,WH-East,1179,143,pending
ORD-04287,P007,Aluminium Rod,Metal Parts,337,1015.18,342115.66,2024-10-16,2024-10-20,2024-11-30,41,S001,TechSupply Co.,Germany,WH-East,3875,104,shipped
ORD-04288,P010,Packing Foam,Packaging,358,748.79,268066.82,2024-03-27,2024-04-03,2024-04-27,24,S004,NorthAm Industrial,USA,WH-South,3653,347,pending
ORD-04289,P001,Industrial Pump,Machinery,456,2480.36,1131044.16,2024-09-11,2024-09-18,2024-10-12,24,S005,AsiaManufact Inc.,Japan,WH-East,3566,58,delivered
ORD-04290,P001,Industrial Pump,Machinery,184,1698.66,312553.44,2024-12-29,2024-12-30,2025-01-09,10,S004,NorthAm Industrial,USA,WH-South,6370,182,delivered
ORD-04291,P001,Industrial Pump,Machinery,447,754.65,337328.55,2024-12-30,2024-12-31,2025-02-13,44,S004,NorthAm Industrial,USA,WH-Central,8215,105,delivered
ORD-04292,P002,Steel Bracket,Metal Parts,310,1041.96,323007.6,2023-07-20,2023-07-24,2023-08-26,33,S002,PacificParts Ltd.,China,WH-East,2622,297,pending
ORD-04293,P003,Hydraulic Valve,Machinery,236,1174.69,277226.84,2024-07-11,2024-07-19,2024-08-16,28,S005,AsiaManufact Inc.,Japan,WH-East,1002,221,shipped
ORD-04294,P006,Sensor Unit,Electronics,94,1735.02,163091.88,2023-02-07,2023-02-09,2023-03-14,33,S003,EuroComponents AG,France,WH-Central,9914,246,shipped
ORD-04295,P010,Packing Foam,Packaging,499,2056.12,1026003.88,2024-12-21,2024-12-24,2025-01-31,38,S005,AsiaManufact Inc.,Japan,WH-North,7835,54,delivered
ORD-04296,P001,Industrial Pump,Machinery,66,980.78,64731.48,2024-12-13,2024-12-17,2024-12-26,9,S002,PacificParts Ltd.,China,WH-Central,9370,149,delivered
ORD-04297,P008,Safety Helmet,Safety,389,1364.83,530918.87,2023-03-07,2023-03-14,2023-04-01,18,S003,EuroComponents AG,France,WH-West,8777,197,delivered
ORD-04298,P002,Steel Bracket,Metal Parts,35,1318.12,46134.2,2024-12-10,2024-12-20,2024-12-31,11,S003,EuroComponents AG,France,WH-West,2830,408,delivered
ORD-04299,P006,Sensor Unit,Electronics,224,1667.75,373576.0,2024-02-28,2024-03-07,2024-03-15,8,S001,TechSupply Co.,Germany,WH-Central,5973,222,delivered
ORD-04300,P009,Forklift Battery,Energy,453,328.47,148796.91,2024-12-10,2024-12-16,2025-01-11,26,S005,AsiaManufact Inc.,Japan,WH-South,8958,215,delivered
ORD-04301,P009,Forklift Battery,Energy,402,1668.91,670901.82,2024-03-23,2024-03-24,2024-04-08,15,S004,NorthAm Industrial,USA,WH-North,2422,330,pending
ORD-04302,P003,Hydraulic Valve,Machinery,438,1099.88,481747.44,2024-01-01,2024-01-10,2024-01-22,12,S005,AsiaManufact Inc.,Japan,WH-South,8156,103,pending
ORD-04303,P006,Sensor Unit,Electronics,154,1213.64,186900.56,2024-09-04,2024-09-11,2024-10-25,44,S002,PacificParts Ltd.,China,WH-East,2566,260,pending
ORD-04304,P009,Forklift Battery,Energy,18,1139.86,20517.48,2023-10-11,2023-10-17,2023-11-12,26,S003,EuroComponents AG,France,WH-West,2472,316,delivered
ORD-04305,P004,Circuit Board,Electronics,372,1712.31,636979.32,2023-05-06,2023-05-12,2023-06-19,38,S001,TechSupply Co.,Germany,WH-North,8623,329,returned
ORD-04306,P001,Industrial Pump,Machinery,383,1695.73,649464.59,2023-11-14,2023-11-15,2023-12-10,25,S005,AsiaManufact Inc.,Japan,WH-West,8895,106,delivered
ORD-04307,P001,Industrial Pump,Machinery,456,1702.68,776422.08,2023-01-02,2023-01-11,2023-02-18,38,S003,EuroComponents AG,France,WH-Central,6888,299,delivered
ORD-04308,P010,Packing Foam,Packaging,109,1119.11,121982.99,2024-03-21,2024-03-31,2024-04-08,8,S004,NorthAm Industrial,USA,WH-East,8979,268,delivered
ORD-04309,P007,Aluminium Rod,Metal Parts,125,2340.38,292547.5,2023-10-30,2023-11-05,2023-12-02,27,S002,PacificParts Ltd.,China,WH-West,3833,203,pending
ORD-04310,P008,Safety Helmet,Safety,488,1201.38,586273.44,2024-02-23,2024-02-27,2024-03-15,17,S004,NorthAm Industrial,USA,WH-East,2423,129,shipped
ORD-04311,P007,Aluminium Rod,Metal Parts,93,550.35,51182.55,2023-03-18,2023-03-19,2023-04-13,25,S002,PacificParts Ltd.,China,WH-Central,4754,155,delivered
ORD-04312,P009,Forklift Battery,Energy,494,415.65,205331.1,2023-11-17,2023-11-23,2023-11-29,6,S004,NorthAm Industrial,USA,WH-South,9835,198,delivered
ORD-04313,P001,Industrial Pump,Machinery,320,1198.11,383395.2,2023-05-14,2023-05-15,2023-06-13,29,S003,EuroComponents AG,France,WH-North,9235,268,delivered
ORD-04314,P003,Hydraulic Valve,Machinery,121,2441.38,295406.98,2024-08-24,2024-09-01,2024-10-05,34,S005,AsiaManufact Inc.,Japan,WH-North,6712,243,delivered
ORD-04315,P001,Industrial Pump,Machinery,311,1393.84,433484.24,2023-11-21,2023-11-23,2024-01-02,40,S005,AsiaManufact Inc.,Japan,WH-Central,7193,434,pending
ORD-04316,P005,Conveyor Belt,Machinery,226,1615.63,365132.38,2024-01-09,2024-01-19,2024-02-04,16,S004,NorthAm Industrial,USA,WH-South,8636,229,delivered
ORD-04317,P009,Forklift Battery,Energy,232,295.59,68576.88,2024-09-01,2024-09-07,2024-10-02,25,S004,NorthAm Industrial,USA,WH-East,1855,459,delivered
ORD-04318,P010,Packing Foam,Packaging,34,2297.45,78113.3,2023-09-28,2023-10-05,2023-11-15,41,S005,AsiaManufact Inc.,Japan,WH-East,3983,482,delayed
ORD-04319,P010,Packing Foam,Packaging,248,697.78,173049.44,2023-09-14,2023-09-22,2023-10-25,33,S003,EuroComponents AG,France,WH-South,7185,377,delivered
ORD-04320,P003,Hydraulic Valve,Machinery,228,926.13,211157.64,2023-10-08,2023-10-16,2023-11-20,35,S001,TechSupply Co.,Germany,WH-South,1191,452,delivered
ORD-04321,P010,Packing Foam,Packaging,192,1234.48,237020.16,2024-06-15,2024-06-21,2024-07-24,33,S001,TechSupply Co.,Germany,WH-Central,8812,484,pending
ORD-04322,P004,Circuit Board,Electronics,471,154.04,72552.84,2023-02-11,2023-02-12,2023-03-27,43,S002,PacificParts Ltd.,China,WH-South,9653,56,pending
ORD-04323,P006,Sensor Unit,Electronics,165,1378.57,227464.05,2024-03-24,2024-03-31,2024-04-17,17,S003,EuroComponents AG,France,WH-East,4659,66,shipped
ORD-04324,P006,Sensor Unit,Electronics,149,1024.83,152699.67,2023-10-11,2023-10-14,2023-11-05,22,S005,AsiaManufact Inc.,Japan,WH-North,7689,102,shipped
ORD-04325,P003,Hydraulic Valve,Machinery,122,509.43,62150.46,2023-02-26,2023-03-04,2023-04-02,29,S002,PacificParts Ltd.,China,WH-Central,3190,498,delivered
ORD-04326,P006,Sensor Unit,Electronics,11,1427.95,15707.45,2024-08-22,2024-08-31,2024-10-15,45,S005,AsiaManufact Inc.,Japan,WH-West,2562,307,delivered
ORD-04327,P003,Hydraulic Valve,Machinery,287,1224.55,351445.85,2023-01-01,2023-01-09,2023-02-14,36,S001,TechSupply Co.,Germany,WH-Central,5328,374,delivered
ORD-04328,P008,Safety Helmet,Safety,239,2130.59,509211.01,2024-12-19,2024-12-23,2025-01-25,33,S005,AsiaManufact Inc.,Japan,WH-Central,6961,176,delivered
ORD-04329,P001,Industrial Pump,Machinery,372,621.91,231350.52,2024-08-17,2024-08-26,2024-10-09,44,S005,AsiaManufact Inc.,Japan,WH-West,7165,482,delivered
ORD-04330,P007,Aluminium Rod,Metal Parts,258,2026.98,522960.84,2024-11-04,2024-11-12,2024-12-21,39,S004,NorthAm Industrial,USA,WH-North,5488,55,shipped
ORD-04331,P001,Industrial Pump,Machinery,361,355.54,128349.94,2024-11-08,2024-11-16,2024-11-21,5,S003,EuroComponents AG,France,WH-East,6549,130,delayed
ORD-04332,P010,Packing Foam,Packaging,364,459.01,167079.64,2024-03-28,2024-04-01,2024-05-13,42,S001,TechSupply Co.,Germany,WH-North,2417,257,delivered
ORD-04333,P006,Sensor Unit,Electronics,122,44.17,5388.74,2023-12-20,2023-12-27,2024-01-17,21,S002,PacificParts Ltd.,China,WH-West,4985,393,delivered
ORD-04334,P002,Steel Bracket,Metal Parts,164,512.23,84005.72,2023-03-11,2023-03-19,2023-04-20,32,S003,EuroComponents AG,France,WH-West,9029,480,delivered
ORD-04335,P008,Safety Helmet,Safety,367,2198.78,806952.26,2023-11-20,2023-11-22,2023-12-30,38,S002,PacificParts Ltd.,China,WH-East,9061,285,pending
ORD-04336,P001,Industrial Pump,Machinery,392,505.2,198038.4,2024-05-21,2024-05-27,2024-06-20,24,S005,AsiaManufact Inc.,Japan,WH-Central,9021,462,delivered
ORD-04337,P001,Industrial Pump,Machinery,73,1096.26,80026.98,2023-12-13,2023-12-21,2024-02-01,42,S003,EuroComponents AG,France,WH-South,3554,495,shipped
ORD-04338,P010,Packing Foam,Packaging,43,1994.77,85775.11,2024-12-15,2024-12-21,2024-12-25,4,S003,EuroComponents AG,France,WH-North,744,259,pending
ORD-04339,P010,Packing Foam,Packaging,163,973.38,158660.94,2023-05-12,2023-05-14,2023-06-20,37,S004,NorthAm Industrial,USA,WH-West,3970,333,delivered
ORD-04340,P008,Safety Helmet,Safety,231,1425.06,329188.86,2024-06-17,2024-06-21,2024-07-15,24,S001,TechSupply Co.,Germany,WH-South,9121,444,delivered
ORD-04341,P003,Hydraulic Valve,Machinery,44,560.62,24667.28,2024-08-10,2024-08-15,2024-08-28,13,S001,TechSupply Co.,Germany,WH-East,1694,295,delayed
ORD-04342,P004,Circuit Board,Electronics,191,1329.08,253854.28,2024-08-02,2024-08-11,2024-08-16,5,S001,TechSupply Co.,Germany,WH-West,546,258,shipped
ORD-04343,P009,Forklift Battery,Energy,217,1110.4,240956.8,2024-03-11,2024-03-13,2024-04-18,36,S003,EuroComponents AG,France,WH-Central,3259,324,delivered
ORD-04344,P007,Aluminium Rod,Metal Parts,247,931.63,230112.61,2023-02-17,2023-02-25,2023-03-25,28,S004,NorthAm Industrial,USA,WH-East,5732,338,shipped
ORD-04345,P006,Sensor Unit,Electronics,416,12.5,5200.0,2023-12-01,2023-12-03,2023-12-24,21,S004,NorthAm Industrial,USA,WH-South,7240,296,shipped
ORD-04346,P003,Hydraulic Valve,Machinery,334,1539.05,514042.7,2023-07-03,2023-07-12,2023-08-05,24,S003,EuroComponents AG,France,WH-North,8227,330,delivered
ORD-04347,P002,Steel Bracket,Metal Parts,78,532.02,41497.56,2023-11-30,2023-12-08,2024-01-13,36,S001,TechSupply Co.,Germany,WH-Central,7936,307,returned
ORD-04348,P005,Conveyor Belt,Machinery,79,723.88,57186.52,2023-02-17,2023-02-18,2023-03-26,36,S003,EuroComponents AG,France,WH-West,1870,58,shipped
ORD-04349,P005,Conveyor Belt,Machinery,126,296.77,37393.02,2024-04-23,2024-05-03,2024-05-25,22,S001,TechSupply Co.,Germany,WH-East,6209,57,delivered
ORD-04350,P009,Forklift Battery,Energy,326,919.98,299913.48,2023-04-28,2023-05-04,2023-05-12,8,S001,TechSupply Co.,Germany,WH-West,6265,273,pending
ORD-04351,P002,Steel Bracket,Metal Parts,24,110.02,2640.48,2023-10-10,2023-10-16,2023-11-16,31,S002,PacificParts Ltd.,China,WH-East,5109,221,delivered
ORD-04352,P009,Forklift Battery,Energy,67,1567.35,105012.45,2024-07-21,2024-07-24,2024-09-02,40,S003,EuroComponents AG,France,WH-North,378,257,returned
ORD-04353,P010,Packing Foam,Packaging,405,772.84,313000.2,2024-01-29,2024-02-08,2024-03-01,22,S005,AsiaManufact Inc.,Japan,WH-North,3964,220,returned
ORD-04354,P007,Aluminium Rod,Metal Parts,109,1408.24,153498.16,2024-11-25,2024-12-02,2024-12-19,17,S003,EuroComponents AG,France,WH-Central,6610,199,returned
ORD-04355,P008,Safety Helmet,Safety,249,100.76,25089.24,2023-11-30,2023-12-02,2024-01-06,35,S002,PacificParts Ltd.,China,WH-South,3619,170,delivered
ORD-04356,P006,Sensor Unit,Electronics,140,1619.03,226664.2,2024-11-14,2024-11-19,2024-12-03,14,S001,TechSupply Co.,Germany,WH-East,6667,255,returned
ORD-04357,P004,Circuit Board,Electronics,109,1481.29,161460.61,2023-02-05,2023-02-11,2023-03-02,19,S005,AsiaManufact Inc.,Japan,WH-North,8991,59,pending
ORD-04358,P005,Conveyor Belt,Machinery,432,793.86,342947.52,2024-03-03,2024-03-06,2024-04-09,34,S005,AsiaManufact Inc.,Japan,WH-Central,4941,55,pending
ORD-04359,P010,Packing Foam,Packaging,258,2363.33,609739.14,2023-02-22,2023-03-04,2023-04-12,39,S004,NorthAm Industrial,USA,WH-North,3453,87,shipped
ORD-04360,P008,Safety Helmet,Safety,492,1335.59,657110.28,2023-04-29,2023-05-06,2023-06-03,28,S001,TechSupply Co.,Germany,WH-Central,9190,102,delivered
ORD-04361,P004,Circuit Board,Electronics,309,275.91,85256.19,2024-07-12,2024-07-19,2024-08-09,21,S001,TechSupply Co.,Germany,WH-South,2959,331,pending
ORD-04362,P002,Steel Bracket,Metal Parts,475,1025.09,486917.75,2023-09-16,2023-09-21,2023-10-14,23,S003,EuroComponents AG,France,WH-North,2514,239,delivered
ORD-04363,P008,Safety Helmet,Safety,56,322.44,18056.64,2023-12-24,2023-12-31,2024-01-17,17,S002,PacificParts Ltd.,China,WH-North,6593,353,delivered
ORD-04364,P009,Forklift Battery,Energy,476,1247.94,594019.44,2023-06-15,2023-06-21,2023-07-31,40,S004,NorthAm Industrial,USA,WH-West,9574,208,delivered
ORD-04365,P008,Safety Helmet,Safety,332,1266.5,420478.0,2023-03-03,2023-03-13,2023-04-25,43,S003,EuroComponents AG,France,WH-East,7394,111,delivered
ORD-04366,P008,Safety Helmet,Safety,478,1063.63,508415.14,2023-12-11,2023-12-13,2024-01-16,34,S002,PacificParts Ltd.,China,WH-South,4550,138,delivered
ORD-04367,P007,Aluminium Rod,Metal Parts,460,1046.39,481339.4,2023-09-16,2023-09-18,2023-10-19,31,S001,TechSupply Co.,Germany,WH-East,604,484,pending
ORD-04368,P005,Conveyor Belt,Machinery,496,865.78,429426.88,2024-03-16,2024-03-21,2024-04-09,19,S003,EuroComponents AG,France,WH-North,8195,428,delivered
ORD-04369,P003,Hydraulic Valve,Machinery,45,1651.35,74310.75,2023-10-20,2023-10-25,2023-11-20,26,S005,AsiaManufact Inc.,Japan,WH-West,9393,458,shipped
ORD-04370,P002,Steel Bracket,Metal Parts,249,2072.09,515950.41,2023-09-18,2023-09-27,2023-11-07,41,S002,PacificParts Ltd.,China,WH-West,2212,60,shipped
ORD-04371,P010,Packing Foam,Packaging,201,2327.61,467849.61,2024-03-30,2024-04-09,2024-04-27,18,S002,PacificParts Ltd.,China,WH-Central,2699,209,pending
ORD-04372,P003,Hydraulic Valve,Machinery,160,1094.21,175073.6,2024-05-12,2024-05-14,2024-06-04,21,S004,NorthAm Industrial,USA,WH-West,4427,51,delivered
ORD-04373,P003,Hydraulic Valve,Machinery,167,886.29,148010.43,2023-07-15,2023-07-18,2023-08-08,21,S004,NorthAm Industrial,USA,WH-North,6314,94,delivered
ORD-04374,P009,Forklift Battery,Energy,107,1335.74,142924.18,2024-03-16,2024-03-18,2024-03-30,12,S002,PacificParts Ltd.,China,WH-South,2013,491,pending
ORD-04375,P006,Sensor Unit,Electronics,140,2324.68,325455.2,2024-08-12,2024-08-18,2024-10-02,45,S003,EuroComponents AG,France,WH-North,5931,445,pending
ORD-04376,P003,Hydraulic Valve,Machinery,327,159.09,52022.43,2024-02-16,2024-02-25,2024-04-02,37,S004,NorthAm Industrial,USA,WH-East,4487,381,delivered
ORD-04377,P009,Forklift Battery,Energy,201,474.43,95360.43,2024-04-27,2024-04-30,2024-05-07,7,S002,PacificParts Ltd.,China,WH-North,5027,66,delivered
ORD-04378,P003,Hydraulic Valve,Machinery,209,1177.31,246057.79,2023-04-18,2023-04-21,2023-05-09,18,S005,AsiaManufact Inc.,Japan,WH-South,7394,176,delivered
ORD-04379,P004,Circuit Board,Electronics,150,1088.87,163330.5,2024-04-02,2024-04-10,2024-05-10,30,S002,PacificParts Ltd.,China,WH-West,5500,309,delivered
ORD-04380,P009,Forklift Battery,Energy,497,1118.64,555964.08,2023-10-27,2023-11-05,2023-12-02,27,S001,TechSupply Co.,Germany,WH-Central,7500,435,shipped
